"","Country","Document","DocYear","Element","ElementLabel","ElementText","HazardType","SystemType","Sector","SectorType","TargetTime","TargetValue","TargetUnit","TargetMetric","TargetBaseYear","TargetBaseValue","TargetType","new_ID"
"4273","Sudan","NDC",2022,"Action","Adaptation output","Diffusion of adaptation technologies (extension services outreach).","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4274","Sudan","NDC",2022,"Action","Adaptation output","Promotion of actor differentiated awareness of climate change.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4275","Sudan","NDC",2022,"Action","Adaptation output","Support of research and development on crop varieties and cultural practices.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4276","Sudan","NDC",2022,"Action","Adaptation output","Women empowerment and promotion of gender mainstreaming approach in all interventions.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4277","Sudan","NDC",2022,"Action","Adaptation output","Convening of women groups to take advantage of income and food security opportunities.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4278","Sudan","NDC",2022,"Action","Adaptation output","Develop and release a number of climate-resilient varieties.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4279","Sudan","NDC",2022,"Action","Adaptation output","Adoption of early maturing crop varieties and proper sowing date.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4280","Sudan","NDC",2022,"Action","Adaptation output","Installation of renewable (e.g., solar) powered irrigation systems.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4281","Sudan","NDC",2022,"Action","Adaptation output","Improvement of water productivity in the irrigated sector.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4282","Sudan","NDC",2022,"Action","Adaptation output","Women empowerment and promotion of gender mainstreaming approach in all interventions.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4283","Sudan","NDC",2022,"Action","Adaptation output","Convening of women groups to take advantage of income and food security opportunities.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4284","Sudan","NDC",2022,"Action","Adaptation output","Integration of livestock into farming systems and efficient utilization of crop residues.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4285","Sudan","NDC",2022,"Action","Adaptation output","Increasing animal resilience against climate related epidemic diseases including through vaccination of animals against epidemic diseases provision of well-equipped mobile clinics and provision of animal drugs such as anthelmintic, antibiotics to reduce disease and parasites infestation during rainy season; ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4286","Sudan","NDC",2022,"Action","Adaptation output","Improving rangeland productivity and grazing management practices.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4287","Sudan","NDC",2022,"Action","Adaptation output","Ley farming systems (protected areas close to settlements).","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4288","Sudan","NDC",2022,"Action","Adaptation output","Strategic supplementary feeding technologies to desert sheep.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4289","Sudan","NDC",2022,"Action","Adaptation output","Capacity building and training of related stakeholders.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4290","Sudan","NDC",2022,"Action","Adaptation output","Rehabilitation of livestock water points, including shallow wells, hafirs, water yards, etc.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4291","Sudan","NDC",2022,"Action","Adaptation output","Establishment of shelterbelt programmes.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4292","Sudan","NDC",2022,"Action","Adaptation output","Introduction of water harvesting and integrated solutions in the traditional rainfed agriculture sector.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4293","Sudan","NDC",2022,"Action","Adaptation output","Capacity building on improvement of soil, pasture, and rangeland management.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4294","Sudan","NDC",2022,"Action","Adaptation output","Women empowerment and promotion of gender mainstreaming approach in all interventions.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4295","Sudan","NDC",2022,"Action","Adaptation output","Improving rangelands through introducing forage legumes and perennials.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4296","Sudan","NDC",2022,"Action","Adaptation output","Establishing breed association for endangered livestock breeds.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4297","Sudan","NDC",2022,"Action","Adaptation output","Replacement of non-productive animals from cattle herds and sheep flocks.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4298","Sudan","NDC",2022,"Action","Adaptation output","Awareness raising and capacity building in support of required behavioral changes.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4299","Sudan","NDC",2022,"Action","Adaptation output","Development of alternative livelihood programs/ livelihood transformation programs, and vocational training for pastoral communities.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4300","Sudan","NDC",2022,"Action","Adaptation output","Development of forecast-based finance instruments.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4301","Sudan","NDC",2022,"Action","Adaptation output","Design of combinations of appropriate risk finance tools and instruments.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4319","Tanzania","NDC",2021,"System at risk","Impacts","As a result of these projected climate changes, the frequency and severity of extreme weather events are expected to increase and with it the impacts on climate-sensitive sectors, in particular crop (...) ","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"4320","Tanzania","NDC",2021,"System at risk","Impacts","livestock","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"4328","Tanzania","NDC",2021,"Action","Measure","Upscaling the level of improvement of agricultural land and water resources management","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4329","Tanzania","NDC",2021,"Action","Measure","Increasing productivity in an environmentally sustainable way through, inter alia, climate-smart agriculture interventions.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4330","Tanzania","NDC",2021,"Action","Measure","Promoting accessible mechanisms for smallholder farmers against climate related shocks, including crop insurances.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4331","Tanzania","NDC",2021,"Action","Measure","Strengthening agricultural research and development.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4332","Tanzania","NDC",2021,"Action","Measure","Strengthening knowledge systems, extension services and agricultural infrastructure to target climate actions, including using climate services and local knowledge","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4333","Tanzania","NDC",2021,"Action","Measure","Promoting local and modern climate resilience knowledge for sustainable pasture and rangeland management systems and practices.","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4334","Tanzania","NDC",2021,"Action","Measure","Enhancing climate resilience livestock infrastructures and services","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4335","Tanzania","NDC",2021,"Action","Measure","Promoting livelihood diversification of livestock keepers","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4336","Tanzania","NDC",2021,"Action","Measure","Promoting accessible mechanisms for livestock keepers against climate related shocks, including livestock insurances","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4337","Tanzania","NDC",2021,"Action","Measure","Enhancing livestock productivity through climate-smart interventions.","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4338","Tanzania","NDC",2021,"Action","Measure","Strengthening livestock research and development","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4386","Togo","NDC",2021,"System at risk","Vulnerable sectors","agriculture","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"4387","Togo","NDC",2021,"System at risk","Vulnerable sectors","forestry and other land uses","","Forest","","Food, fiber, other ecosystem products","","","","","","","",NA
"4398","Togo","NDC",2021,"Objective","Strategic objective","Strengthen resilience of the agriculture, forest and other land use sectors - develop actions on sustainabe management of forest ecosystems and restoration of ecosystem services","","","Agriculture, forest and other land uses","Food, fiber, other ecosystem products","","","","","","","",NA
"4399","Togo","NDC",2021,"Objective","Strategic objective","Protection of coastal zones - Strengthen socio-economic resilience of the coast against coastal erosion","","","Agriculture, forest and other land uses","Food, fiber, other ecosystem products","","","","","","","",NA
"4405","Togo","NDC",2021,"Action","Measure","Strengthening research in the phytosanitary field(development of organic pesticides at lower cost, research on the biological control)","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4406","Togo","NDC",2021,"Action","Measure","Support for the dissemination of agro-ecological practices ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4407","Togo","NDC",2021,"Action","Measure","Promotion of water control and multi-purpose village water supply (hydro-agricultural developments, promotion of small-scale irrigation, development of lowlands for farming)","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4408","Togo","NDC",2021,"Action","Measure","Strengthening the integrated management of soil fertility (GIFS)","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4409","Togo","NDC",2021,"Action","Measure","Definition/layout of corridors and zones of transhumance","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4410","Togo","NDC",2021,"Action","Measure","Capacity building (techniques and equipment) of meteorological services for good forecasting and planning of activities","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4411","Togo","NDC",2021,"Action","Measure","Promotion of high-performance climate-resilient varieties","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4412","Togo","NDC",2021,"Action","Measure","Reforestation and protection of areas to fragile ecosystem to fight against flooding, high winds and erosion","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4413","Togo","NDC",2021,"Action","Measure","Promotion of non-timber forest product sectors at the level of the 5 regions of the country (capacity building and organization of actors, development of supply chains, marketing) to build community resilience","","","Forests and land use change","Food, fiber, other ecosystem products","","","","","","","",NA
"4414","Togo","NDC",2021,"Action","Measure","Strengthening of sanitation and stormwater drainage in major urban centers","","","Forests and land use change","Food, fiber, other ecosystem products","","","","","","","",NA
"4437","Tunisia","NDC",2021,"System at risk","none","agriculture","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"4444","Tunisia","NDC",2021,"Objective","Objective","Food resilience - Enable the agricultural, livestock and fishing sector to be able to ensure food security for the Tunisian population in a sustainable manner, in sufficient quantity and according to requirements","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4445","Tunisia","NDC",2021,"Objective","Priority","Food resilience - Achieve the digital transition of agro-forestry production systems, pastoral, livestock, fisheries and aquaculture, improve the sharing of information, data and knowledge for better resilience to the effects of climate change in territories and societies.","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4446","Tunisia","NDC",2021,"Objective","Priority","Food resilience - Anticipate and support the transition to climate-resilient agriculture effects of climate change (agricultural products, livestock, fishing and aquaculture, territories and operators)","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4486","Tunisia","NDC",2021,"Action","Measure","Improve monitoring of climate risks on agro-sylvo-pastoral production systems, fisheries and aquaculture (national and regional levels), modeling of medium and long-term impacts on strategic products and vulnerable to the effects of climate change and ensuring transparency. ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4487","Tunisia","NDC",2021,"Action","Measure","Strengthen capacities, the creation and sharing of knowledge and know-how and adapt the transfer of research findings on adaptation to the effects of climate change to the needs of the profession (The executives of MARHP, AVFA, Higher Education, Vocational Training and Extension) ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4488","Tunisia","NDC",2021,"Action","Measure","Create regional centers for research/action and extension/training on native and introduced pastoral species in situ in regional pilot areas: EL GRINE Station (Kairoaun), SAWAF (Zaghouan). ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4489","Tunisia","NDC",2021,"Action","Measure","Finalize, validate and implement the priority measures of the National Plan for the Adaptation of Tunisian Agriculture and Food Security to the effects of climate change (5 projects are funded) ","","","Food","Food, fiber, other ecosystem products","2030","5","Number"," projects","","","measurable and timebound",NA
"4490","Tunisia","NDC",2021,"Action","Measure","Improved conservation and enhancement of indigenous genetic resources threatened by climate change ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4491","Tunisia","NDC",2021,"Action","Measure","Improve the efficiency of green water by promoting rain-fed and irrigated agriculture that is resilient to the effects of climate change (cultivation practices, seeds, etc.) ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4492","Tunisia","NDC",2021,"Action","Measure","Creation of 5 pilot areas for the development of organic farming: (Oasis, Hezoua/ Tozeur - Pistachios, Mejelbelabbes/Kasserine - Figs, Kesra/Siliana - Pepper, Hawaria/ Nabeul and Sejnane/Bizerte) ","","","Food","Food, fiber, other ecosystem products","2030","5","Number"," pilot areas (organic farming)","","","measurable and timebound",NA
"4493","Tunisia","NDC",2021,"Action","Measure","Scaling up the “legume 1 – faba bean” experiment and introduction of forage legumes in suitable areas ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4494","Tunisia","NDC",2021,"Action","Measure","Improve the use of natural resources to anticipate and support the transition to agriculture that is resilient to water stress and low in carbon ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4495","Tunisia","NDC",2021,"Action","Measure","Operate and support the agro-ecological transition: animal/plant integration, recovery of agricultural waste and use of appropriate cultural and technological innovations ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4496","Tunisia","NDC",2021,"Action","Measure","Strengthen fodder autonomy and creation of food reserves to better manage crises (waste reduction, inventory management, diversification, quality improvement, adapted varieties) ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4497","Tunisia","NDC",2021,"Action","Measure","Operate the integration of the impacts of climate change and adopt ICZM approaches and the use of soft and nature-based techniques in strategies, fisheries and aquaculture development programs and projects to improve the resilience of sub-sectors to the effects of climate change","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4498","Tunisia","NDC",2021,"Action","Measure","Better organize fishing campaigns through thoughtful development of the fleet as well as better exploitation of aquaculture potential ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4499","Tunisia","NDC",2021,"Action","Measure","Reorganize the profession towards greater empowerment of small-scale fishermen, the organization of the sector and a better valuation of fishery products for an improvement of socio-economic resilience, especially of vulnerable groups and women in the face of the effects of climate change ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4500","Tunisia","NDC",2021,"Action","Measure","Integrated rural development of basins and sub-catchments vulnerable to climate change, depressions (sebkhas) and flood regulation ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4501","Tunisia","NDC",2021,"Action","Measure","Rehabilitation/Development of rangelands and degraded esparto aquifers in the Center and South regions ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4502","Tunisia","NDC",2021,"Action","Measure","Fight against silting in southern Tunisia and support for the regionalization of implemented (biological and mechanical consolidation of structures). ","","","Food","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"4689","Uganda","NDC",2022,"System at risk","Priority sector","crop","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"4690","Uganda","NDC",2022,"System at risk","Priority sector","forestry","","Forest","","Food, fiber, other ecosystem products","","","","","","","",NA
"4691","Uganda","NDC",2022,"System at risk","Priority sector","livestock","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"4699","Uganda","NDC",2022,"Objective","Outcome","A climate resilient and sustainable agricultural sector.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4700","Uganda","NDC",2022,"Objective","Outcome","Increased- resilient Fisheries sector","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"4708","Uganda","NDC",2022,"Objective","Outcome","Climate resilient cropping systems and value chains","","","Agriculture - crop","Food, fiber, other ecosystem products","","","","","","","",NA
"4709","Uganda","NDC",2022,"Objective","Outcome","Climate resilient livestock production systems and value chains strengthened","","","Agriculture - livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4714","Uganda","NDC",2022,"Action","Action","Ensure resilient access to water supply for domestic and productive purposes.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4715","Uganda","NDC",2022,"Action","Action","Promote sustainable water harvesting and storage","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4716","Uganda","NDC",2022,"Action","Action","Increase to sanitation and wastewater treatment infrastructure and services","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4717","Uganda","NDC",2022,"Action","Action","Scale-up Integrated Water Resources Management approach and use efficiency","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4724","Uganda","NDC",2022,"Action","Action","Scaling up climate smart agriculture including agro- ecology","","","Agriculture - crop","Food, fiber, other ecosystem products","","","","","","","",NA
"4725","Uganda","NDC",2022,"Action","Action","Strengthen water harvesting and irrigation farming","","","Agriculture - crop","Food, fiber, other ecosystem products","","","","","","","",NA
"4726","Uganda","NDC",2022,"Action","Action","Promote development of climate resilient crop varieties (crop- diversification)","","","Agriculture - crop","Food, fiber, other ecosystem products","","","","","","","",NA
"4727","Uganda","NDC",2022,"Action","Action","Expand post- harvest handling, storage, value addition and marketing","","","Agriculture - livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4728","Uganda","NDC",2022,"Action","Action","Promote highly adaptive and productive livestock breeds","","","Agriculture - livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"4729","Uganda","NDC",2022,"Action","Action","Promote agricultural (livestock) diversification","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"4730","Uganda","NDC",2022,"Action","Action","Promote climate resilient capture
fisheries","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"4796","Uganda","NDC",2022,"Indicator","Indicator","Proportion of farmers practicing sustainable land management practices (%)","","","Agriculture - crop","Food, fiber, other ecosystem products","2030","71","Percentage"," farmers practicing sustainable land management","","32","measurable and timebound","id597"
"4797","Uganda","NDC",2022,"Indicator","Indicator","Area under irrigation (ha)","","","Agriculture - crop","Food, fiber, other ecosystem products","2030","152,622","Hectares","irrigated","","19,776","measurable and timebound","id598"
"4798","Uganda","NDC",2022,"Indicator","Indicator","Share of post-harvest losses (%) ","","","Agriculture - crop","Food, fiber, other ecosystem products","2030","3","Percentage","post-harvest loss","","37","measurable and timebound","id599"
"4799","Uganda","NDC",2022,"Indicator","Indicator","Volume of fish stock (tonnes/yr)","","","Fisheries","Food, fiber, other ecosystem products","2030","1,700,000","Number"," tonnes of fish per year","","567,000","measurable and timebound","id600"
"4840","Zambia","NDC",2021,"System at risk","Vulnerable sectors","Crop","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"4841","Zambia","NDC",2021,"System at risk","Vulnerable sectors","Livestock","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"4842","Zambia","NDC",2021,"System at risk","Vulnerable sectors","Food security; Nutrition","","Food and nutrition","","Food, fiber, other ecosystem products","","","","","","","",NA
"4847","Zambia","NDC",2021,"Action","Program","Adaptation of strategic productive systems (agriculture, wildlife, 
water) ","","","Agriculture, wildlife and water","Food, fiber, other ecosystem products","","","","","","","",NA
"4850","Zambia","NDC",2021,"Action","Measure","Guaranteed food security through diversification and promotion of Climate Smart Agricultural (CSA) practices for crop, livestock and fisheries production including conservation of germplasm for land races and their will relatives.","","","Agriculture, wildlife and water","Food, fiber, other ecosystem products","","","","","","","",NA
"4851","Zambia","NDC",2021,"Action","Measure","Develop a National Wildlife Adaptation Strategy and ensure its implementation through supportive policies, local community, civil society and private sector participation.","","","Agriculture, wildlife and water","Food, fiber, other ecosystem products","","1","Number"," strategies for wildlife adaptation","","","measurable",NA
"4852","Zambia","NDC",2021,"Action","Measure"," Protection and conservation of water catchment areas and enhanced investment in water
capture, storage and transfer (linked to agriculture, energy, ecological, industrial and domestic
use purposes) in selected watersheds.","","","Agriculture, wildlife and water","Food, fiber, other ecosystem products","","","","","","","",NA
"4870","Zimbabwe","NDC",2021,"System at risk","Climate impacts","reductions in crop productivity","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"4871","Zimbabwe","NDC",2021,"System at risk","Climate impacts","pastoralists","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"4904","Benin","NAP",2022,"System at risk","Impact","[reduction of] grazing and the intensification of transhumance","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"4905","Benin","NAP",2022,"System at risk","Impact","The late and violent rains lead to a delay in the sowing periods of the main annual crops and the disruption of agricultural campaigns","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"4906","Benin","NAP",2022,"System at risk","Impact","Food insecurity risks are high","","Food and nutrition","","Food, fiber, other ecosystem products","","","","","","","",NA
"4911","Benin","NAP",2022,"System at risk","Impact","forest regeneration is disrupted by climate change (…) Maintaining firewood harvesting to meet household domestic energy needs results in resource degradation","","Forest","","Food, fiber, other ecosystem products","","","","","","","",NA
"4913","Benin","NAP",2022,"System at risk","Impact","fishing","","Fisheries and aquaculture","","Food, fiber, other ecosystem products","","","","","","","",NA
"4921","Benin","NAP",2022,"Action","Measure","Intensification of research on improved varieties of plant, aquaculture and animal species and climate-smart technologies","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4922","Benin","NAP",2022,"Action","Measure","intensification of agricultural advice on production systems resilient to climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4923","Benin","NAP",2022,"Action","Measure","Promotion of sustainable land management","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4924","Benin","NAP",2022,"Action","Measure","Promotion of ecological and organic agriculture","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4925","Benin","NAP",2022,"Action","Measure","Improved governance of transhumance at national and local levels","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4926","Benin","NAP",2022,"Action","Measure","Promotion of sedentary livestock and fodder production","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4927","Benin","NAP",2022,"Action","Measure","Development of innovative technologies in aquaculture and research on new endogenous species","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4928","Benin","NAP",2022,"Action","Measure","Facilitation of access to adequate agricultural inputs for production resilient to climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4929","Benin","NAP",2022,"Action","Measure","Promotion of environmentally friendly post-harvest technologies the environment","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4930","Benin","NAP",2022,"Action","Measure","Promotion of agricultural mechanization adapted to the environment","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4931","Benin","NAP",2022,"Action","Measure","Establishment of fisheries brigades","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4932","Benin","NAP",2022,"Action","Measure","Establishment of biological reserves","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4933","Benin","NAP",2022,"Action","Measure","Development and implementation of development and management plans for water bodies","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4934","Benin","NAP",2022,"Action","Measure","Facilitation of access to land and agricultural inputs for vulnerable groups","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4935","Benin","NAP",2022,"Action","Measure","Development of micro-irrigation","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4936","Benin","NAP",2022,"Action","Measure","Development of lowlands and irrigated perimeters","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4937","Benin","NAP",2022,"Action","Measure","Construction, rehabilitation, and protection of water retention structures for agro-pastoral purposes","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4938","Benin","NAP",2022,"Action","Measure","Mobilization and recovery of runoff water for multiple purposes","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4939","Benin","NAP",2022,"Action","Measure","Development of aquaculture facilities and infrastructure resilient to climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4940","Benin","NAP",2022,"Action","Measure","Development of a drainage system adapted to the flooding of farms","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4941","Benin","NAP",2022,"Action","Measure","Promotion of agroforestry","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4942","Benin","NAP",2022,"Action","Measure","Realization of natural routes, continental water bodies and fish species B33","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4943","Benin","NAP",2022,"Action","Measure","Capitalization and dissemination of good endogenous practices for adaptation to climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4944","Benin","NAP",2022,"Action","Measure","Capacity building of actors and institutions in the fight against climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4945","Benin","NAP",2022,"Action","Measure","Establishment of an operational climate early warning system","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4946","Benin","NAP",2022,"Action","Measure","Development of e-agriculture for the geolocated information system","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4947","Benin","NAP",2022,"Action","Measure","Promotion of agricultural climate insurance","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4948","Benin","NAP",2022,"Action","Measure","Integration of climate risk prevention measures in the implementation of agricultural activities at the level of all MAEP decentralized structures","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4949","Benin","NAP",2022,"Action","Measure","Establishment of an efficient system for collecting, processing and disseminating information promoting/improving resilience to the effects of climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4950","Benin","NAP",2022,"Action","Measure","Integration of CCA measures in sectoral policies and strategies","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"4951","Benin","NAP",2022,"Action","Measure","Consideration of gender in the implementation of adaptation measures","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5141","Burkina Faso","NAP",2015,"System at risk","Risk","loss of crops","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"5145","Burkina Faso","NAP",2015,"System at risk","Risk","The regeneration capacity of forest formations will no longer suffice to compensate for timber felled for energy","","Forest","","Food, fiber, other ecosystem products","","","","","","","",NA
"5146","Burkina Faso","NAP",2015,"System at risk","Risk","Dwindling pasture land and water-holes will force pastoral activities further and further south. ","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"5156","Burkina Faso","NAP",2015,"Goal","Long-term objective","increase the resilience of family farms through climate change adaptations ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5157","Burkina Faso","NAP",2015,"Objective","Specific objective","SO 1: recuperate and restore the 
fertility of degraded soil","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5158","Burkina Faso","NAP",2015,"Objective","Specific objective","SO 2: Improve access for farmers to 
high-quality agricultural production 
factors (equipment, inputs, land, 
agricultural research outcomes etc.)","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5159","Burkina Faso","NAP",2015,"Objective","Specific objective","SO 3: increase stakeholder resilience 
to climate change ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5160","Burkina Faso","NAP",2015,"Objective","Specific objective","SO 4: develop early warning systems 
to ensure efficient management of 
variability and climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5161","Burkina Faso","NAP",2015,"Objective","Outcome","Degraded soils have been 
recovered and their fertility 
restored","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5162","Burkina Faso","NAP",2015,"Objective","Outcome","Improved producer access to 
production factors in terms of 
both quantity and quality ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5163","Burkina Faso","NAP",2015,"Objective","Outcome","Stakeholders are more 
resilient to climate change","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
